Country Name,Series Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Austria,GDP growth (annual %),2.73512022241023,2.24406532463878,3.45404183614122,3.72741530093519,1.4604236757386,-3.76457817791677,1.83709367680054,2.92279728368581,0.680445576816723,0.0255047121972183,0.661272848852605,1.01450158590511,1.98943716230463,2.25857243250671,2.42538536088061,1.45052918393192,-6.63299143662553,4.23786673253257,4.80643020178459,-0.828815088963225
Austria,GDP per capita (current US$),36889.2335135194,38417.4577857677,40669.3269586152,46915.3374004507,51919.9835754226,48153.3240199631,46903.7615854343,51442.2762464407,48564.9173350875,50731.1272541847,51786.3771747905,44195.8175947748,45307.5878620429,47429.1584564387,51466.5565633634,50067.5857265892,48789.4978498872,53517.8904509612,52084.6811953372,56505.9682796867
Austria,GDP per capita growth (annual %),2.09971116889712,1.54987731693588,2.94341785870446,3.39173082681461,1.14330711888604,-4.01634004211772,1.59257712849987,2.57644831811446,0.222450576943075,-0.562298942527448,-0.122370667337563,-0.111540189504495,0.892469139632297,1.55072408627153,1.92771305987296,1.00040695317784,-7.01982595202976,3.78471969654039,3.80895606240934,-1.81192822738132
Azerbaijan,Inflation GDP deflator (annual %),9.25196510735844,14.7234965182528,11.3012191438311,21.0293287543152,27.777459536561,-18.8449572890202,13.5458167908374,22.524361140543,2.88293295403217,0.445064509020867,-1.28499552026639,-8.84969256895297,14.6714002511137,16.1724003104411,12.1848769569655,-0.241307927446329,-7.39596582740913,21.5888241949245,37.2705611565603,-9.20663944963042
Azerbaijan,Inflation consumer prices (annual %),6.70893042797784,9.67950731917057,8.3289248286321,16.6997549618244,20.8490871772712,1.45704835970321,5.72687224669605,7.8583333333334,1.06621339720303,2.41571745279419,1.37344181533176,4.02768573742726,12.4433748584372,12.9359184187335,2.26854690373999,2.61057182799215,2.75980947008127,6.65029912708779,13.8522590144267,8.78543049849081
Azerbaijan,Gross Domestic Product (GDP) (current US$),8680405740.94125,13245421880.834,20981929497.6188,33049419431.2244,48851293785.4483,44292427184.9492,52909294791.9262,65952796427.9473,69679944504.1972,74160560123.6902,75239785452.1022,53076235354.746,37866996882.9157,40866627351.9817,47112470051.7701,48174235294.1176,42693000000,54825411764.7059,78807470588.2353,72356176470.5882
Azerbaijan,GDP growth (annual %),9.25380179728907,27.9615381082131,34.5,24.9999998515683,10.7589780604684,9.29636374447091,5.04894451349574,0.10000013782458,2.1652394748416,5.80980084268208,2.75050681535518,1.09397591627469,-3.09999988037266,0.199999938958655,1.49999999999999,2.50000006743734,-4.30000010230737,5.61645102853028,4.71480236521231,1.12397432709641
Azerbaijan,GDP per capita (current US$),1045.0136328106,1578.36733030667,2472.95725732287,3851.33015175141,5574.46810432575,4950.39949009423,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7770.594223351,7155.08360355897
Azerbaijan,GDP per capita growth (annual %),8.30153847939059,26.6600947700296,33.0304877689447,23.5906854137047,8.45745012555597,7.05060251949079,3.80649102062563,-1.19584296227708,0.816684128241235,4.45002009882025,1.47593694077869,-0.103121364891479,-4.17717168005237,-0.778416126232784,0.624486167739661,1.63585048130741,-4.95270173869491,5.15150006870661,4.67343995240384,1.41597977718548
The Bahamas,Inflation GDP deflator (annual %),1.19499759116476,5.05600839849254,0.828194507426659,2.94796581175521,1.48861068805519,-1.03638031397996,-0.392565565624793,-0.858605322784499,3.35649662686548,-0.170344886524703,3.64817136334401,5.30893214629577,1.60448975573296,1.34831042029538,0.456170832413122,4.59340787218045,-2.6348030197491,-1.07183744667745,4.30104615816353,6.34442014479342
